order_id,customer_id,order_date,amount,status
O1897,C223,2024-09-14,16.14,shipped
O1898,C324,2024-06-08,383.5,pending
O1899,C386,2024-12-15,380.03,processing
O1900,C305,2024-02-26,939.19,cancelled
O1901,C184,2024-09-13,583.79,cancelled
O1902,C313,2024-12-02,55.46,completed
O1903,C463,2024-07-06,599.25,cancelled
O1904,C403,2024-12-19,664.99,shipped
O1905,C357,2024-03-14,196.21,cancelled
O1906,C423,2024-05-08,569.23,cancelled
O1907,C409,2024-07-30,646.01,shipped
O1908,C447,2024-06-22,183.31,completed
O1909,C176,2024-02-13,944.13,processing
O1910,C418,2024-10-06,638.31,pending
O1911,C280,2024-07-07,554.85,pending
O1912,C150,2024-07-15,620.14,completed
O1913,C362,2024-06-27,216.35,cancelled
O1914,C441,2024-04-09,436.79,shipped
O1915,C390,2024-01-15,632.47,processing
O1916,C329,2024-11-27,409.42,pending
O1917,C330,2024-09-09,759.19,shipped
O1918,C169,2024-06-06,187.49,processing
O1919,C491,2024-12-20,912.01,pending
O1920,C307,2024-04-15,47.02,shipped
O1921,C384,2024-11-04,794.67,cancelled
O1922,C378,2024-05-23,568.41,completed
O1923,C118,2024-12-31,160.34,pending
O1924,C140,2024-06-24,411.08,shipped
O1925,C442,2024-03-08,218.94,processing
O1926,C300,2024-02-21,461.06,processing
O1927,C380,2024-03-18,583.93,cancelled
O1928,C477,2024-11-02,199.39,pending
O1929,C189,2024-01-16,256.22,pending
O1930,C106,2024-05-06,313.09,cancelled
O1931,C412,2024-04-24,346.37,pending
O1932,C177,2024-04-15,90.69,shipped
O1933,C123,2024-03-19,217.84,shipped
O1934,C143,2024-12-29,895.39,completed
O1935,C282,2024-03-11,255.29,processing
O1936,C301,2024-01-26,899.56,cancelled
O1937,C342,2024-01-21,428.63,completed
O1938,C157,2024-03-16,164.66,completed
O1939,C302,2024-06-09,866.92,shipped
O1940,C238,2024-04-05,287.81,shipped
O1941,C460,2024-02-09,96.72,shipped
O1942,C359,2024-12-21,796.97,pending
O1943,C200,2024-10-15,870.89,completed
O1944,C423,2024-09-02,814.92,pending
O1945,C109,2024-06-16,533.73,completed
O1946,C425,2024-01-02,495.32,processing
O1947,C164,2024-12-23,977.67,completed
O1948,C170,2024-04-07,409.21,processing
O1949,C198,2024-04-27,862.37,cancelled
O1950,C470,2024-05-20,861.32,completed
O1951,C253,2024-03-03,861.17,completed
O1952,C298,2024-12-01,400.76,processing
O1953,C265,2024-05-18,335.34,cancelled
O1954,C219,2024-03-02,122.44,processing
O1955,C461,2024-12-06,899.35,completed
O1956,C387,2024-07-04,84.95,cancelled
O1957,C385,2024-05-19,566.29,pending
O1958,C287,2024-06-14,713.02,completed
O1959,C224,2024-10-21,450.26,completed
O1960,C112,2024-12-16,737.92,cancelled
O1961,C148,2024-05-22,546.73,shipped
O1962,C385,2024-07-10,50.68,shipped
O1963,C265,2024-11-16,44.12,completed
O1964,C272,2024-07-09,670.73,processing
O1965,C152,2024-10-07,279.98,shipped
O1966,C403,2024-10-25,374.45,pending
O1967,C306,2024-07-12,935.58,pending
O1968,C305,2024-03-13,994.25,cancelled
O1969,C449,2024-01-23,556.84,cancelled
O1970,C268,2024-09-26,422.36,shipped
O1971,C395,2024-11-05,533.22,completed
O1972,C441,2024-04-04,533.83,shipped
O1973,C396,2024-03-29,467.82,shipped
O1974,C291,2024-07-13,602.54,cancelled
O1975,C474,2024-06-30,429.2,completed
O1976,C244,2024-06-23,910.69,pending
O1977,C482,2024-01-27,754.53,pending
O1978,C128,2024-03-25,225.47,cancelled
O1979,C288,2024-04-23,901.01,processing
O1980,C113,2024-04-20,12.65,completed
O1981,C494,2024-07-25,867.18,pending
O1982,C317,2024-10-30,859.87,processing
O1983,C369,2024-01-08,64.09,processing
O1984,C383,2024-02-15,477.03,shipped
O1985,C166,2024-03-25,473.08,processing
O1986,C415,2024-03-18,354.21,completed
O1987,C164,2024-05-21,760.93,completed
O1988,C168,2024-01-13,281.68,completed
O1989,C214,2024-01-26,511.04,pending
O1990,C437,2024-09-14,260.22,shipped
O1991,C457,2024-01-10,426.68,cancelled
O1992,C291,2024-04-25,502.37,processing
O1993,C416,2024-04-26,23.62,completed
O1994,C277,2024-09-03,355.04,shipped
O1995,C118,2024-09-23,467.21,shipped
O1996,C284,2024-06-30,185.48,cancelled
O1997,C283,2024-06-26,887.48,shipped
O1998,C332,2024-03-14,554.74,completed
O1999,C169,2024-05-14,272.55,shipped
O2000,C234,2024-08-13,631.42,processing
O2001,C346,2024-09-25,871.49,pending
O2002,C277,2024-04-09,751.18,cancelled
O2003,C313,2024-03-25,141.94,cancelled
O2004,C495,2024-03-10,794.84,pending
O2005,C100,2024-04-23,514.44,cancelled
O2006,C198,2024-05-27,496.34,completed
O2007,C401,2024-07-06,404.39,processing
O2008,C437,2024-04-05,846.14,pending
O2009,C302,2024-04-13,114.34,processing
O2010,C422,2024-07-24,576.45,shipped
O2011,C394,2024-12-25,457.56,cancelled
O2012,C344,2024-03-08,310.33,pending
O2013,C163,2024-03-12,377.31,completed
O2014,C379,2024-10-10,949.0,shipped
O2015,C109,2024-03-17,668.39,pending
O2016,C453,2024-12-24,408.67,pending
O2017,C393,2024-10-14,953.72,shipped
O2018,C327,2024-01-11,450.35,cancelled
O2019,C473,2024-01-04,40.44,cancelled
O2020,C257,2024-05-30,635.24,shipped
O2021,C395,2024-12-21,530.31,completed
O2022,C112,2024-04-22,84.37,cancelled
O2023,C265,2024-06-12,183.41,processing
O2024,C316,2024-08-18,948.3,cancelled
O2025,C286,2024-01-18,762.77,completed
O2026,C448,2024-12-21,973.19,shipped
O2027,C386,2024-01-02,941.87,processing
O2028,C486,2024-05-03,18.18,cancelled
O2029,C490,2024-12-12,674.47,processing
O2030,C107,2024-05-02,83.54,cancelled
O2031,C332,2024-10-31,702.65,cancelled
O2032,C214,2024-08-12,396.23,pending
O2033,C438,2024-09-14,682.52,pending
O2034,C129,2024-02-02,56.0,pending
O2035,C343,2024-02-21,713.57,completed
O2036,C241,2024-12-30,983.03,pending
O2037,C340,2024-08-07,400.88,shipped
O2038,C410,2024-07-02,438.48,processing
O2039,C497,2024-06-29,274.32,pending
O2040,C413,2024-11-21,487.14,cancelled
O2041,C287,2024-07-31,462.87,cancelled
O2042,C122,2024-07-13,11.9,completed
O2043,C485,2024-02-08,559.69,shipped
O2044,C152,2024-11-19,358.47,pending
O2045,C447,2024-09-08,244.71,cancelled
O2046,C187,2024-03-28,980.86,cancelled
O2047,C351,2024-03-08,592.61,shipped
O2048,C415,2024-10-19,89.96,completed
O2049,C471,2024-07-22,400.46,completed
O2050,C199,2024-10-25,867.27,processing
O2051,C197,2024-04-22,564.16,shipped
O2052,C302,2024-01-03,925.98,processing
O2053,C224,2024-04-17,485.46,cancelled
O2054,C310,2024-07-24,769.68,completed
O2055,C388,2024-01-05,512.48,completed
O2056,C161,2024-05-16,484.93,cancelled
O2057,C123,2024-10-03,42.66,pending
O2058,C375,2024-01-23,236.97,pending
O2059,C224,2024-02-23,858.52,cancelled
O2060,C295,2024-01-08,529.36,pending
O2061,C419,2024-04-15,402.39,cancelled
O2062,C228,2024-07-21,723.1,cancelled
O2063,C441,2024-09-06,901.65,cancelled
O2064,C128,2024-03-31,946.37,pending
O2065,C351,2024-12-11,912.96,cancelled
O2066,C378,2024-07-16,108.67,processing
O2067,C113,2024-02-06,958.06,processing
O2068,C176,2024-09-12,546.42,shipped
O2069,C279,2024-06-21,73.34,pending
O2070,C408,2024-01-08,421.62,pending
O2071,C483,2024-01-09,518.47,processing
O2072,C487,2024-03-01,839.85,processing
O2073,C319,2024-08-12,381.07,cancelled
O2074,C154,2024-04-03,464.06,completed
O2075,C253,2024-04-15,213.19,pending
O2076,C220,2024-03-21,148.65,cancelled
O2077,C492,2024-07-12,215.76,processing
O2078,C393,2024-07-30,520.61,completed
O2079,C334,2024-11-09,170.18,pending
O2080,C235,2024-06-08,444.37,cancelled
O2081,C287,2024-02-26,726.69,pending
O2082,C113,2024-09-02,346.31,shipped
O2083,C246,2024-06-08,85.62,shipped
O2084,C420,2024-04-27,700.15,cancelled
O2085,C121,2024-09-02,261.6,cancelled
O2086,C463,2024-12-16,702.11,completed
O2087,C108,2024-08-29,533.28,cancelled
O2088,C349,2024-01-29,853.77,shipped
O2089,C118,2024-06-09,551.68,cancelled
O2090,C246,2024-05-01,299.79,pending
O2091,C204,2024-12-29,392.06,pending
O2092,C414,2024-10-13,628.8,processing
O2093,C196,2024-04-25,370.41,completed
O2094,C250,2024-07-15,522.85,pending
O2095,C192,2024-12-18,890.95,processing
O2096,C312,2024-09-05,496.41,cancelled
O2097,C140,2024-07-03,595.31,shipped
O2098,C225,2024-09-12,292.18,completed
O2099,C213,2024-10-21,49.33,cancelled
O2100,C236,2024-09-14,348.37,completed
O2101,C189,2024-05-23,217.29,processing
O2102,C408,2024-06-22,87.03,pending
O2103,C445,2024-10-05,663.85,cancelled
O2104,C243,2024-02-12,790.58,cancelled
O2105,C102,2024-01-24,549.54,shipped
O2106,C472,2024-10-31,272.7,cancelled
O2107,C469,2024-11-25,109.97,processing
O2108,C182,2024-11-06,697.11,pending
O2109,C136,2024-09-03,356.1,cancelled
O2110,C205,2024-07-20,862.03,cancelled
O2111,C266,2024-09-19,249.3,pending
O2112,C187,2024-04-01,827.06,cancelled
O2113,C334,2024-03-21,475.7,pending
O2114,C188,2024-02-05,269.36,pending
O2115,C397,2024-04-26,303.26,shipped
O2116,C197,2024-07-03,466.92,processing
O2117,C290,2024-03-03,187.01,shipped
O2118,C300,2024-07-01,842.76,pending
O2119,C159,2024-09-22,57.37,processing
O2120,C150,2024-10-16,393.98,processing
O2121,C379,2024-06-10,863.02,processing
O2122,C231,2024-01-11,726.82,processing
O2123,C257,2024-10-14,640.85,cancelled
O2124,C113,2024-06-27,639.46,processing
O2125,C308,2024-10-09,371.22,shipped
O2126,C146,2024-01-10,158.97,cancelled
O2127,C339,2024-11-13,575.88,pending
O2128,C214,2024-11-23,281.16,completed
O2129,C295,2024-03-20,698.27,cancelled
O2130,C210,2024-10-21,649.44,pending
O2131,C343,2024-05-16,375.11,cancelled
O2132,C126,2024-07-26,892.83,shipped
O2133,C402,2024-08-17,911.15,pending
O2134,C284,2024-11-02,386.02,cancelled
O2135,C299,2024-08-03,421.88,pending
O2136,C455,2024-04-15,101.79,processing
O2137,C257,2024-02-08,893.29,processing
O2138,C230,2024-07-22,607.46,completed
O2139,C479,2024-01-04,614.55,cancelled
O2140,C434,2024-09-07,789.75,pending
O2141,C382,2024-07-15,430.24,cancelled
O2142,C440,2024-10-21,219.36,completed
O2143,C408,2024-09-12,368.41,cancelled
O2144,C270,2024-11-24,701.84,pending
O2145,C341,2024-08-03,63.94,completed
O2146,C432,2024-03-13,862.72,completed
O2147,C361,2024-12-12,685.34,cancelled
O2148,C148,2024-03-29,310.72,shipped
O2149,C178,2024-07-12,100.12,pending
O2150,C187,2024-12-04,885.26,cancelled
O2151,C401,2024-10-22,846.31,processing
O2152,C159,2024-01-19,861.96,processing
O2153,C294,2024-02-07,321.97,cancelled
O2154,C192,2024-04-06,503.45,pending
O2155,C256,2024-05-25,469.89,completed
O2156,C498,2024-11-01,810.35,processing
O2157,C481,2024-03-07,100.67,completed
O2158,C348,2024-02-29,249.8,pending
O2159,C490,2024-09-02,542.5,cancelled
O2160,C261,2024-08-19,187.47,processing
O2161,C485,2024-04-17,931.3,completed
O2162,C321,2024-04-12,189.76,shipped
O2163,C430,2024-05-22,167.14,pending
O2164,C262,2024-10-22,115.54,pending
O2165,C116,2024-05-25,265.27,completed
O2166,C289,2024-06-12,908.93,pending
O2167,C425,2024-04-22,967.22,processing
O2168,C422,2024-04-02,971.96,shipped
O2169,C126,2024-02-28,805.23,processing
O2170,C497,2024-11-20,867.42,processing
O2171,C154,2024-01-15,656.33,processing
O2172,C143,2024-12-30,217.42,completed
O2173,C375,2024-01-04,850.57,pending
O2174,C407,2024-06-30,288.79,shipped
O2175,C486,2024-04-12,132.01,shipped
O2176,C245,2024-08-22,511.21,shipped
O2177,C410,2024-09-09,167.5,cancelled
O2178,C356,2024-04-07,787.99,processing
O2179,C451,2024-07-04,809.8,pending
O2180,C352,2024-09-08,767.15,processing
O2181,C415,2024-05-31,572.59,cancelled
O2182,C232,2024-09-13,608.7,processing
O2183,C477,2024-04-01,673.3,shipped
O2184,C428,2024-11-09,568.62,cancelled
O2185,C394,2024-04-25,552.52,pending
O2186,C314,2024-05-11,585.44,completed
O2187,C301,2024-02-28,765.28,cancelled
O2188,C354,2024-08-02,578.09,completed
O2189,C373,2024-02-23,553.97,cancelled
O2190,C202,2024-03-30,12.08,processing
O2191,C278,2024-05-26,38.45,shipped
O2192,C201,2024-03-17,663.88,cancelled
O2193,C439,2024-07-08,789.75,completed
O2194,C367,2024-03-22,322.71,pending
O2195,C426,2024-07-30,742.22,processing
O2196,C337,2024-01-11,155.41,processing
O2197,C405,2024-01-14,566.6,shipped
O2198,C299,2024-12-10,445.45,completed
O2199,C214,2024-12-12,38.42,completed
O2200,C220,2024-05-20,971.57,pending
O2201,C284,2024-01-01,346.17,cancelled
O2202,C438,2024-02-15,584.17,shipped
O2203,C394,2024-09-20,888.07,processing
O2204,C362,2024-05-09,200.08,pending
O2205,C173,2024-10-07,369.35,shipped
O2206,C398,2024-07-14,396.18,processing
O2207,C116,2024-06-09,734.49,processing
O2208,C481,2024-12-17,582.15,processing
O2209,C480,2024-01-14,29.5,completed
O2210,C455,2024-02-23,395.27,processing
O2211,C403,2024-05-13,829.71,cancelled
O2212,C432,2024-10-14,161.63,shipped
O2213,C215,2024-12-14,550.47,pending
O2214,C187,2024-04-26,475.5,processing
O2215,C456,2024-08-23,211.67,pending
O2216,C280,2024-10-20,989.11,completed
O2217,C109,2024-12-14,44.02,completed
O2218,C384,2024-07-10,636.26,cancelled
O2219,C443,2024-05-21,372.05,completed
O2220,C332,2024-10-28,951.31,processing
O2221,C499,2024-10-10,366.04,processing
O2222,C267,2024-02-04,423.31,cancelled
O2223,C201,2024-02-15,662.39,cancelled
O2224,C343,2024-10-19,909.25,cancelled
O2225,C386,2024-06-17,747.74,pending
O2226,C174,2024-12-29,393.46,shipped
O2227,C121,2024-02-27,949.75,processing
O2228,C181,2024-10-31,829.28,processing
O2229,C231,2024-07-26,305.15,completed
O2230,C262,2024-01-15,221.63,pending
O2231,C178,2024-09-14,177.97,completed
O2232,C282,2024-02-11,334.69,shipped
O2233,C142,2024-12-16,891.9,cancelled
O2234,C447,2024-10-29,987.76,pending
O2235,C486,2024-11-11,366.39,pending
O2236,C372,2024-03-28,109.97,processing
O2237,C320,2024-03-05,677.63,shipped
O2238,C245,2024-07-01,287.29,pending
O2239,C458,2024-02-17,766.07,cancelled
O2240,C305,2024-05-03,697.6,pending
O2241,C391,2024-05-05,406.16,completed
O2242,C491,2024-12-24,369.73,pending
O2243,C146,2024-02-12,330.08,cancelled
O2244,C194,2024-03-20,876.59,cancelled
O2245,C481,2024-11-19,631.93,pending
O2246,C451,2024-10-02,759.82,cancelled
O2247,C211,2024-05-20,774.46,shipped
O2248,C311,2024-12-12,539.88,completed
O2249,C206,2024-01-03,352.94,pending
O2250,C457,2024-12-01,417.98,completed
O2251,C484,2024-03-30,816.13,completed
O2252,C210,2024-02-19,296.57,cancelled
O2253,C288,2024-06-09,893.34,completed
O2254,C296,2024-08-09,55.61,completed
O2255,C378,2024-03-06,24.2,shipped
O2256,C138,2024-07-31,976.79,cancelled
O2257,C418,2024-07-27,303.78,processing
O2258,C374,2024-06-17,942.28,cancelled
O2259,C185,2024-06-22,168.0,cancelled
O2260,C445,2024-10-11,889.91,completed
O2261,C351,2024-01-29,147.61,completed
O2262,C142,2024-01-21,461.25,completed
O2263,C100,2024-01-29,523.02,pending
O2264,C384,2024-05-06,168.63,pending
O2265,C364,2024-11-22,579.1,processing
O2266,C253,2024-06-20,670.52,cancelled
O2267,C183,2024-03-05,60.04,shipped
O2268,C318,2024-04-16,410.23,cancelled
O2269,C193,2024-02-27,793.71,pending
O2270,C450,2024-07-17,27.95,pending
O2271,C375,2024-12-14,853.35,cancelled
O2272,C219,2024-09-25,344.88,processing
O2273,C270,2024-09-04,135.22,processing
O2274,C346,2024-12-31,885.22,cancelled
O2275,C319,2024-05-17,250.83,cancelled
O2276,C363,2024-01-26,550.7,processing
O2277,C192,2024-01-16,494.89,shipped
O2278,C276,2024-07-13,438.64,shipped
O2279,C359,2024-08-16,323.52,shipped
O2280,C440,2024-03-15,235.59,processing
O2281,C417,2024-08-31,645.9,completed
O2282,C170,2024-10-22,724.16,shipped
O2283,C393,2024-02-18,306.75,processing
O2284,C115,2024-10-15,901.16,completed
O2285,C108,2024-03-03,753.91,completed
O2286,C124,2024-10-30,254.92,completed
O2287,C426,2024-09-30,780.12,processing
O2288,C369,2024-05-09,569.01,shipped
O2289,C141,2024-04-26,330.09,completed
O2290,C187,2024-08-11,119.0,cancelled
O2291,C236,2024-08-15,255.04,processing
O2292,C466,2024-11-05,540.67,shipped
O2293,C412,2024-11-16,989.49,completed
O2294,C185,2024-05-04,261.04,completed
O2295,C243,2024-12-18,727.02,processing
O2296,C146,2024-02-09,339.01,completed
O2297,C120,2024-06-06,867.72,pending
O2298,C125,2024-02-24,298.41,pending
O2299,C317,2024-08-07,78.51,shipped
O2300,C478,2024-09-24,638.07,shipped
O2301,C455,2024-10-15,56.83,processing
O2302,C251,2024-12-25,910.35,shipped
O2303,C435,2024-05-18,560.01,processing
O2304,C277,2024-04-20,90.34,cancelled
O2305,C351,2024-02-24,404.82,pending
O2306,C360,2024-07-19,907.79,shipped
O2307,C440,2024-10-24,305.95,processing
O2308,C459,2024-05-09,716.53,pending
O2309,C107,2024-12-10,258.32,completed
O2310,C295,2024-09-18,287.34,cancelled
O2311,C141,2024-12-03,858.45,pending
O2312,C182,2024-12-31,967.71,cancelled
O2313,C388,2024-02-17,690.0,processing
O2314,C440,2024-10-11,941.77,pending
O2315,C257,2024-06-13,880.2,completed
O2316,C308,2024-10-10,548.99,shipped
O2317,C356,2024-07-28,97.32,processing
O2318,C484,2024-02-09,554.92,pending
O2319,C354,2024-09-17,163.36,cancelled
O2320,C293,2024-03-02,170.68,cancelled
O2321,C116,2024-07-20,196.33,completed
O2322,C391,2024-05-22,827.81,cancelled
O2323,C207,2024-08-23,158.57,pending
O2324,C203,2024-02-23,435.05,shipped
O2325,C304,2024-09-21,511.37,shipped
O2326,C353,2024-09-25,96.01,cancelled
O2327,C236,2024-03-19,151.84,shipped
O2328,C354,2024-10-04,393.92,cancelled
O2329,C103,2024-04-02,98.18,processing
O2330,C209,2024-10-11,35.96,pending
O2331,C229,2024-05-24,592.49,cancelled
O2332,C305,2024-03-05,598.53,pending
O2333,C266,2024-12-06,643.41,cancelled
O2334,C173,2024-12-04,389.62,completed
O2335,C266,2024-09-23,31.37,cancelled
O2336,C357,2024-10-02,725.28,cancelled
O2337,C451,2024-07-31,132.43,shipped
O2338,C331,2024-11-12,946.17,shipped
O2339,C300,2024-05-10,82.36,shipped
O2340,C137,2024-10-29,837.54,shipped
O2341,C169,2024-11-07,347.85,shipped
O2342,C365,2024-03-27,26.04,pending
O2343,C389,2024-04-05,692.22,pending
O2344,C203,2024-08-04,68.61,completed
O2345,C136,2024-03-12,337.13,processing
O2346,C189,2024-12-01,770.3,shipped
O2347,C178,2024-07-22,80.7,shipped
O2348,C254,2024-02-11,585.12,pending
O2349,C476,2024-03-19,417.57,processing
O2350,C263,2024-03-26,717.13,cancelled
O2351,C352,2024-02-10,646.52,pending
O2352,C438,2024-07-29,681.97,pending
O2353,C257,2024-01-27,574.71,pending
O2354,C325,2024-10-21,271.92,pending
O2355,C458,2024-07-20,142.33,shipped
O2356,C244,2024-10-22,285.41,shipped
O2357,C473,2024-11-16,956.81,processing
O2358,C193,2024-01-07,373.86,processing
O2359,C188,2024-08-03,985.86,pending
O2360,C424,2024-07-29,525.02,processing
O2361,C346,2024-10-15,21.11,completed
O2362,C115,2024-09-14,781.15,completed
O2363,C159,2024-10-31,562.07,completed
O2364,C274,2024-01-03,571.2,completed
O2365,C120,2024-10-07,221.54,cancelled
O2366,C170,2024-07-02,710.21,shipped
O2367,C402,2024-06-22,854.82,shipped
O2368,C165,2024-04-20,573.52,completed
O2369,C138,2024-05-13,796.84,completed
O2370,C258,2024-07-01,211.52,pending
O2371,C299,2024-12-25,765.88,cancelled
O2372,C480,2024-05-05,66.42,processing
O2373,C115,2024-07-23,709.95,processing
O2374,C110,2024-01-23,667.19,shipped
O2375,C347,2024-12-20,181.94,pending
O2376,C287,2024-10-06,784.02,completed
O2377,C180,2024-04-09,703.65,pending
O2378,C147,2024-11-04,853.14,processing
O2379,C135,2024-10-18,383.39,pending
O2380,C389,2024-01-30,569.55,processing
O2381,C290,2024-10-18,911.13,cancelled
O2382,C366,2024-12-03,872.27,processing
O2383,C238,2024-12-04,945.58,shipped
O2384,C287,2024-09-07,777.91,cancelled
O2385,C493,2024-04-01,503.42,processing
O2386,C151,2024-04-15,195.07,shipped
O2387,C201,2024-11-06,780.33,pending
O2388,C375,2024-12-06,115.66,shipped
O2389,C488,2024-01-29,916.14,completed
O2390,C176,2024-11-02,471.4,pending
O2391,C408,2024-01-30,47.93,shipped
O2392,C495,2024-03-20,860.96,completed
O2393,C370,2024-04-20,275.58,shipped
O2394,C122,2024-07-19,212.58,cancelled
O2395,C117,2024-05-23,120.39,processing
O2396,C126,2024-06-28,15.49,shipped
O2397,C111,2024-01-22,885.76,processing
O2398,C395,2024-07-11,649.16,completed
O2399,C424,2024-01-07,735.61,completed
O2400,C270,2024-03-17,671.61,pending
O2401,C395,2024-11-20,532.26,processing
O2402,C352,2024-03-03,256.22,cancelled
O2403,C339,2024-03-14,165.45,pending
O2404,C455,2024-05-13,219.6,pending
O2405,C414,2024-11-16,526.29,shipped
O2406,C232,2024-11-03,542.49,cancelled
O2407,C433,2024-02-11,773.04,processing
O2408,C231,2024-07-05,447.49,shipped
O2409,C284,2024-05-05,818.94,shipped
O2410,C156,2024-10-21,545.82,completed
O2411,C364,2024-03-14,786.28,pending
O2412,C357,2024-08-23,596.97,cancelled
O2413,C136,2024-11-18,930.45,cancelled
O2414,C114,2024-03-25,659.55,cancelled
O2415,C114,2024-10-07,798.06,shipped
O2416,C285,2024-01-30,52.22,pending
O2417,C494,2024-05-09,322.91,cancelled
O2418,C414,2024-10-06,254.68,pending
O2419,C275,2024-03-11,263.18,processing
O2420,C261,2024-04-28,194.24,pending
O2421,C201,2024-01-21,45.99,processing
O2422,C290,2024-06-16,941.13,processing
O2423,C235,2024-12-24,574.7,pending
O2424,C206,2024-07-26,471.35,completed
O2425,C432,2024-07-10,806.85,shipped
O2426,C242,2024-12-15,463.06,processing
O2427,C276,2024-06-12,331.89,completed
O2428,C273,2024-02-23,198.56,pending
